STN,VARFROM,VARTO,MEAS_DATE,START_TIME,END_TIME,GAUGE_NO,START_GH,END_GH,M_GH,FLOW,DEVIATION,QUALITY,METHOD,METER_NO,WMGH,PARTY,AREA,VELOCITY,MAXDEPTH,MAXVEL,SLOPE,MANNINGS,WETTEDPER,CTF,TEMP,PH,COND,SEDIMENT,SAMPLE,WIDTH,SECTIONS,METHOD_2,METHOD_6,METHOD_8,GSHIFT,COMMNT,RAWTYPE,RAWDATA,ENTEREDBY,CHECKEDBY,DBVER23,DATEMOD,TIMEMOD,USERMOD
401013,100,141,17/07/1995,1415.00,1540.00,320.0,3.271,3.326,3.300,9900.000000,-0.48,17,BR,518/84-07,FALSE,GTQ/DJH,42.6000,232.000,0.000,0.000,0.00000,0.000,0.000,-9.999,-9.9,0.0,-9.999,-9.999,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,DJH,DJH,FALSE,16/07/2003,1833,SCHED
401013,100,141,17/07/1995,1610.00,1710.00,321.0,3.315,3.391,3.380,10640.000000,1.65,17,BO,518/84-07,FALSE,GTQ/DJH,44.0000,241.800,0.000,0.000,0.00000,0.000,0.000,-9.999,-9.9,0.0,-9.999,-9.999,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,DJH,DJH,FALSE,16/07/2003,1833,SCHED
401013,100,141,15/08/1995,1155.00,1235.00,322.0,1.288,1.288,1.288,227.000000,-3.23,7,WA,518/A,FALSE,GC/DJH,4.7100,48.200,0.000,0.000,0.00000,0.000,0.000,-9.999,0.0,0.0,-9.999,-9.999,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,DJH,DJH,FALSE,16/07/2003,1833,SCHED
401013,100,141,19/09/1995,1030.00,1050.00,323.0,1.244,1.248,1.246,167.000000,-0.85,7,WA,518/A,TRUE,GMC/RMP,4.1300,40.400,0.000,0.000,0.00000,0.000,0.000,-9.999,-9.9,0.0,-9.999,-9.999,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,RMP,,FALSE,16/07/2003,1833,SCHED
401013,100,141,6/11/1995,1810.00,1835.00,324.0,1.366,1.368,1.367,402.000000,4.35,7,BO,518/A,TRUE,GTQ/RMP,7.1000,56.500,0.000,0.000,0.00000,0.000,0.000,-9.999,-9.9,0.0,-9.999,-9.999,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,RMP,,FALSE,16/07/2003,1833,SCHED
401013,100,141,18/12/1995,1610.00,1635.00,325.0,1.232,1.230,1.231,147.000000,-1.02,7,WA,518/A,FALSE,GTQ/RMP,4.0100,36.700,0.000,0.000,0.00000,0.000,0.000,-9.999,-9.9,0.0,-9.999,-9.999,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,PAO,,FALSE,16/07/2003,1833,SCHED
401013,100,141,29/01/1996,1540.00,1600.00,326.0,1.133,1.133,1.133,55.300000,6.33,7,WA,518/A,FALSE,GTQ/RMP,2.0600,26.900,0.000,0.000,0.00000,0.000,0.000,-9.999,-9.9,0.0,-9.999,-9.999,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,RMP,,FALSE,16/07/2003,1833,SCHED
401013,100,141,11/03/1996,1600.00,1620.00,327.0,1.108,1.108,1.108,34.500000,-2.13,7,WA,518/A,FALSE,RMP/GMC,1.6500,20.900,0.000,0.000,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,RMP,GMC,FALSE,16/07/2003,1833,SCHED
401013,100,141,30/04/1996,900.00,930.00,328.0,1.102,1.102,1.102,31.200000,-3.97,7,WA,518/A,FALSE,GTQ/RMP,1.7100,18.200,0.000,0.000,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,RMP,GTQ,FALSE,16/07/2003,1833,SCHED
401013,100,141,4/06/1996,920.00,940.00,329.0,1.144,1.148,1.146,61.500000,-1.43,7,WA,518A93-08,FALSE,GTQ/PAO,2.2900,26.900,0.000,0.000,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,PAO,,FALSE,16/07/2003,1833,SCHED
401013,100,141,9/07/1996,1315.00,1355.00,330.0,1.260,1.260,1.260,195.000000,3.23,7,WA,518-A9308,FALSE,GTQ/PAO,4.5200,43.200,0.000,0.000,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,PAO,,FALSE,16/07/2003,1833,SCHED
401013,100,141,26/08/1996,1645.00,1720.00,331.0,1.278,1.278,1.278,206.000000,-4.21,7,WA,518/A,FALSE,GTQ/RMP,5.4400,37.900,-9.999,-999.999,0.00000,0.000,-999.999,-9.999,-99.9,0.0,-999.999,-999999.999,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,MJB,RMP,FALSE,16/07/2003,1833,SCHED
401013,100,141,18/10/1996,1030.00,1110.00,332.0,1.308,1.307,1.307,295.000000,8.39,7,WA,518/A,FALSE,GTQ/RMP,5.8600,50.300,0.000,0.000,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,RMP,PAO,FALSE,16/07/2003,1833,SCHED
401013,100,141,25/11/1996,1625.00,1655.00,333.0,1.172,1.172,1.172,85.600000,1.47,7,WA,518/A,FALSE,GTQ/GMC,3.8800,22.100,0.000,0.000,0.00000,0.000,0.000,0.000,-99.9,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,GTQ,GMC,FALSE,16/07/2003,1833,SCHED
401013,100,141,6/01/1997,0.00,0.00,334.0,1.100,1.099,1.100,32.000000,-5.33,7,WA,518,FALSE,G.QUINN,2.3500,13.600,0.000,0.000,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,PB,GQ,FALSE,16/07/2003,1833,SCHED
401013,100,141,17/02/1997,1540.00,1600.00,335.0,1.060,1.060,1.060,21.600000,6.40,7,WA,518/A9308,FALSE,GTQ/ML,1.9500,11.100,0.000,0.000,0.00000,0.000,0.000,0.000,-99.9,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,GTQ,ML,FALSE,16/07/2003,1833,SCHED
401013,100,141,2/04/1997,1540.00,1555.00,336.0,1.063,1.063,1.063,22.100000,4.51,7,WA,518/A9308,FALSE,GTQ/DK,2.2000,10.000,0.000,0.000,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,PAO,PAO,FALSE,16/07/2003,1833,SCHED
401013,100,141,12/05/1997,1700.00,1720.00,337.0,1.079,1.079,1.079,26.900000,3.27,7,WA,518/a9308,FALSE,gtq/bda,2.2400,12.000,0.000,0.000,0.00000,0.000,0.000,0.000,999.9,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,BDA,,FALSE,16/07/2003,1833,SCHED
401013,100,141,1/07/1997,940.00,1000.00,338.0,1.120,1.120,1.120,40.000000,-5.44,7,WA,518A9308,FALSE,GTQ/BDA,2.4800,16.100,0.000,0.000,0.00000,0.000,0.000,0.000,999.9,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,BDA,,FALSE,16/07/2003,1833,SCHED
401013,100,141,4/08/1997,1515.00,1545.00,339.0,1.119,1.119,1.119,40.300000,-3.62,7,BO,518/A,FALSE,GTQ/GMC,2.4600,16.400,0.000,0.000,0.00000,0.000,0.000,0.000,999.9,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,BDA,,FALSE,16/07/2003,1833,SCHED
401013,100,141,9/09/1997,1005.00,1055.00,340.0,1.474,1.463,1.468,673.000000,-0.56,7,WA,518/28407,FALSE,GTQ/BDA,9.0000,74.800,0.000,0.000,0.00000,0.000,0.000,0.000,999.9,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,BDA,,FALSE,16/07/2003,1833,SCHED
401013,100,141,3/11/1997,1525.00,1555.00,341.0,1.147,1.147,1.147,59.400000,0.19,7,WA,518/A,FALSE,GTQ/RMP,2.9900,19.900,0.000,0.000,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,GTQ,,FALSE,16/07/2003,1833,SCHED
401013,100,141,16/12/1997,805.00,830.00,342.0,1.062,1.062,1.062,22.500000,7.85,7,WA,518/A,FALSE,GTQ,2.2200,10.100,0.000,0.000,0.00000,0.000,0.000,-9.999,-9.9,0.0,-9.999,-9.999,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,PAO,,FALSE,16/07/2003,1833,SCHED
401013,100,141,19/01/1998,1550.00,1610.00,343.0,0.989,0.989,0.989,5.310000,7.72,7,WA,518A-9308,FALSE,GTQ/PAO,0.7830,6.780,0.000,0.000,0.00000,0.000,0.000,-9.999,-9.9,0.0,-9.999,-9.999,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,PAO,,FALSE,16/07/2003,1833,SCHED
401013,100,141,9/03/1998,1500.00,1525.00,344.0,0.986,0.986,0.986,4.230000,-6.46,7,WA,518A93-08,FALSE,GTQ/PAO,0.7530,5.620,0.000,0.000,0.00000,0.000,-9.999,-9.999,-9.9,0.0,-9.999,-9.999,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,PAO,,FALSE,16/07/2003,1833,SCHED
401013,100,141,20/04/1998,1630.00,1700.00,345.0,1.142,1.140,1.141,54.000000,-1.50,7,WA,518A93.08,FALSE,GTQ/PAO,2.9200,18.500,-9.999,-9.999,0.00000,0.000,-9.999,-9.999,-9.9,0.0,-9.999,-9.999,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,PAO,,FALSE,16/07/2003,1833,SCHED
401013,100,141,2/06/1998,1550.00,1615.00,346.0,1.047,1.045,1.046,15.100000,-7.77,7,WA,518/A9308,FALSE,GTQ/PAO,1.1200,13.500,-9.999,-9.999,0.00000,0.000,-9.999,-9.999,-9.9,0.0,-9.999,-9.999,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,PAO,,FALSE,16/07/2003,1833,SCHED
401013,100,141,7/07/1998,910.00,945.00,347.0,1.136,1.136,1.136,50.700000,-1.52,7,WA,518/A9308,FALSE,GTQ/PAO,2.8400,17.900,-9.999,-9.999,0.00000,0.000,0.000,-9.999,-9.9,0.0,-9.999,-9.999,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,PAO,,FALSE,16/07/2003,1833,SCHED
401013,100,141,25/08/1998,935.00,950.00,348.0,1.322,1.322,1.322,308.000000,-2.89,7,WA,518-A9308,FALSE,GTQ / PH,6.1800,49.800,0.720,75.600,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,RK,RK,FALSE,16/07/2003,1833,SCHED
401013,100,141,13/10/1998,900.00,935.00,349.0,1.227,1.227,1.227,143.000000,4.87,7,WA,518-A9308,FALSE,GTQ / PH,4.6300,30.900,0.550,48.300,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,RK,RK,FALSE,16/07/2003,1833,SCHED
401013,100,141,16/11/1998,1030.00,1100.00,350.0,1.158,1.158,1.158,77.100000,16.51,7,WA,9721A9810,FALSE,RK / PH,3.4170,22.600,0.540,34.600,0.00000,0.000,0.000,0.000,21.0,0.0,107.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,RK,RK,FALSE,16/07/2003,1833,SCHED
401013,100,141,22/12/1998,1500.00,1530.00,351.0,1.075,1.075,1.075,23.300000,0.50,7,WA,9721A9810,FALSE,RK / PH,2.6760,8.700,0.340,0.000,0.00000,0.000,0.000,0.000,25.1,0.0,123.200,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,MAD,RK,FALSE,16/07/2003,1833,SCHED
401013,100,141,15/02/1999,1115.00,1140.00,352.0,1.005,1.005,1.005,5.560000,-27.00,7,WA,9721A9810,FALSE,RK / PH,1.0970,5.100,0.230,0.000,0.00000,0.000,0.000,0.000,27.3,0.0,136.500,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,MAD,RK,FALSE,16/07/2003,1833,SCHED
401013,100,141,15/04/1999,1110.00,1145.00,353.0,1.083,1.083,1.083,26.700000,2.94,7,WA,9721A9810,FALSE,RK / PH,1.6120,16.600,0.290,0.000,0.00000,0.000,0.000,0.000,15.7,0.0,119.800,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,MAD,RK,FALSE,16/07/2003,1833,SCHED
401013,100,141,17/05/1999,1200.00,1225.00,354.0,1.107,1.107,1.107,37.600000,5.33,7,WA,9721A9810,FALSE,RK / MAD,1.9220,19.600,0.300,0.000,0.00000,0.000,0.000,0.000,-99.9,0.0,-9.999,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,MAD,RK,FALSE,16/07/2003,1833,SCHED
401013,100,141,5/07/1999,1340.00,1415.00,355.0,1.228,1.228,1.228,134.000000,-2.69,7,WA,9721A9810,FALSE,RK/MAD,4.2540,31.600,0.500,0.000,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,MAD,RK,FALSE,16/07/2003,1833,SCHED
401013,100,141,10/09/1999,1320.00,1605.00,356.0,1.302,1.302,1.302,268.000000,-0.02,7,WA,9721A9810,FALSE,RK/AJM,5.6820,47.200,0.000,0.000,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,AJM,RK,FALSE,16/07/2003,1833,SCHED
401013,100,141,29/10/1999,950.00,1025.00,357.0,1.174,1.174,1.174,84.200000,6.52,7,WA,9721A9810,FALSE,RK/AJM,3.4780,24.200,0.460,0.000,0.00000,0.000,0.000,0.000,15.7,0.0,108.400,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,AJM,RK,FALSE,16/07/2003,1833,SCHED
401013,100,141,16/12/1999,1100.00,1130.00,358.0,1.076,1.076,1.076,28.400000,20.76,7,WA,9721A9810,FALSE,RK/AJM,1.7400,16.300,0.000,0.000,0.00000,0.000,0.000,0.000,21.6,0.0,121.900,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,AJM,RK,FALSE,16/07/2003,1833,SCHED
401013,100,141,16/02/2000,1300.00,1330.00,359.0,1.028,1.028,1.028,11.700000,3.36,7,WA,9721A9810,FALSE,RK/AJM,1.4950,7.800,0.000,0.000,0.00000,0.000,0.000,0.000,24.5,0.0,131.500,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,RK,RK,FALSE,16/07/2003,1833,SCHED
401013,100,141,3/04/2000,1430.00,1450.00,360.0,1.033,1.033,1.033,10.100000,-17.76,7,WA,9721A9810,FALSE,RK/AJM,1.2610,8.000,0.000,0.000,0.00000,0.000,0.000,0.000,22.0,0.0,122.100,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,AJM,RK,FALSE,16/07/2003,1833,SCHED
401013,100,141,15/05/2000,1200.00,1220.00,361.0,1.155,1.155,1.155,58.400000,-8.66,7,WA,9721A9810,FALSE,RK/PH,3.1830,18.300,0.000,0.000,0.00000,0.000,0.000,0.000,12.5,0.0,112.300,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,AJM,RK,FALSE,16/07/2003,1833,SCHED
401013,100,141,26/06/2000,1010.00,1130.00,362.0,1.196,1.196,1.196,100.000000,0.13,7,WA,9721A9810,FALSE,RK/BW,3.7640,26.600,0.000,0.000,0.00000,0.000,0.000,0.000,8.2,0.0,109.100,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,AJM,RK,FALSE,16/07/2003,1833,SCHED
401013,100,141,4/09/2000,1145.00,1300.00,363.0,1.344,1.344,1.344,381.000000,1.05,7,WA,9721A9810,FALSE,RK / DB,6.6830,57.000,0.000,0.000,0.00000,0.000,0.000,0.000,10.0,0.0,89.100,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,DB,RK,FALSE,16/07/2003,1833,SCHED
401013,100,141,26/09/2000,1210.00,1300.00,364.0,1.291,1.291,1.291,264.000000,7.91,7,WA,9721A9810,FALSE,RK / DEB,5.5010,48.000,0.000,74.600,0.00000,0.000,0.000,0.000,13.3,0.0,98.300,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,DEB,RK,FALSE,16/07/2003,1833,SCHED
401013,100,141,30/10/2000,1150.00,1245.00,365.0,1.337,1.337,1.337,370.000000,3.55,7,WA,9721A9810,FALSE,RK / DEB,6.9220,53.500,0.000,86.200,0.00000,0.000,0.000,0.000,14.7,0.0,87.300,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,DEB,RK,FALSE,16/07/2003,1833,SCHED
401013,100,141,7/12/2000,900.00,935.00,366.0,1.145,1.146,1.146,68.600000,19.10,7,WA,9721A9810,FALSE,RK / DEB,3.3850,20.300,0.000,33.100,0.00000,0.000,0.000,0.000,20.4,0.0,114.700,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,DEB,RK,FALSE,16/07/2003,1833,SCHED
401013,100,141,30/01/2001,1600.00,1645.00,367.0,1.067,1.067,1.067,20.500000,-0.73,7,WA,9721A9810,FALSE,RK / DEB,2.6040,7.900,0.000,12.700,0.00000,0.000,0.000,0.000,27.7,0.0,127.100,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,DEB,RK,FALSE,16/07/2003,1833,SCHED
401013,100,141,15/03/2001,830.00,905.00,368.0,1.037,1.037,1.037,14.700000,12.33,7,WA,9721A9810,FALSE,RK / DEB,2.3900,6.100,0.000,9.600,0.00000,0.000,0.000,0.000,18.5,0.0,116.500,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,DEB,RK,FALSE,16/07/2003,1833,SCHED
401013,100,141,17/04/2001,1400.00,1435.00,369.0,1.040,1.040,1.040,14.000000,2.12,7,WA,9721A9810,FALSE,RK / DEB,1.7680,7.900,0.000,11.100,0.00000,0.000,0.000,0.000,17.2,0.0,116.800,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,DEB,RK,FALSE,16/07/2003,1833,SCHED
401013,100,141,10/07/2001,1230.00,1330.00,370.0,1.126,1.126,1.126,43.300000,-4.51,7,WA,9721A9810,FALSE,RK/DB,2.1100,20.500,0.000,26.700,0.00000,0.000,0.000,0.000,9.7,0.0,116.900,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,0.00,,,,DEB,RK,FALSE,16/07/2003,1833,SCHED
401013,100,141,31/08/2001,930.00,1020.00,371.0,1.210,1.204,1.207,116.000000,3.78,7,WA,9721A9810,FALSE,RK / DEB,2.8780,40.500,0.000,57.400,0.00000,0.000,0.000,0.000,8.8,0.0,106.700,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,0.00,,,,DEB,RK,FALSE,16/07/2003,1833,SCHED
401013,100,141,18/09/2001,1150.00,1240.00,372.0,1.167,1.167,1.167,83.900000,14.69,7,WA,9721A9810,FALSE,RK/DEB,2.6410,31.700,0.000,44.700,0.00000,0.000,0.000,0.000,14.1,0.0,112.300,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,0.00,,,,DEB,RK,FALSE,16/07/2003,1833,SCHED
401013,100,141,21/11/2001,800.00,900.00,373.0,1.115,1.115,1.115,37.700000,-4.66,7,WA,93-05 A,FALSE,GMC / DEB,2.1800,17.300,0.400,22.600,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,0.00,,,,DEB,RK,FALSE,16/07/2003,1833,SCHED
401013,100,141,30/01/2002,1420.00,1450.00,374.0,1.012,1.015,1.013,7.680000,-12.51,7,WA,9721A9810,FALSE,RB/DB,1.5270,5.000,0.320,7.600,0.00000,0.000,0.000,0.000,26.9,0.0,144.100,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,0.00,,,,DEB,RK,FALSE,16/07/2003,1833,SCHED
401013,100,141,28/03/2002,740.00,820.00,375.0,1.072,1.072,1.072,20.800000,-6.30,7,WA,9721A9810,FALSE,RK/DEB,1.7990,11.500,0.320,13.800,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,0.00,,,,DEB,RK,FALSE,16/07/2003,1833,SCHED
401013,100,141,8/05/2002,1300.00,1350.00,376.0,1.033,1.033,1.033,10.300000,-16.14,7,WA,9721A9810,FALSE,RK/DEB,2.0600,5.000,0.320,8.000,0.00000,0.000,0.000,0.000,12.0,0.0,94.500,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,0.00,,,,DEB,RK,FALSE,16/07/2003,1833,SCHED
401013,100,141,4/06/2002,1430.00,1500.00,377.0,1.048,1.048,1.048,14.900000,-4.12,12,WA,9721A9810,FALSE,RK/DEB,1.7590,8.500,0.340,10.700,0.00000,0.000,0.000,0.000,6.7,0.0,131.200,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,0.00,,,,DEB,RK,FALSE,16/07/2003,1833,SCHED
401013,100,141,8/07/2002,1310.00,1410.00,378.0,1.302,1.302,1.302,267.000000,-0.40,7,WA,9721A9810,FALSE,RK/DEB,5.9300,45.000,0.700,73.100,0.00000,0.000,0.000,0.000,9.2,0.0,101.700,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,0.00,,,,DEB,RK,FALSE,16/07/2003,1833,SCHED
401013,100,141,19/08/2002,1255.00,1350.00,379.0,1.163,1.163,1.163,66.800000,-4.57,7,WA,9721A9810,FALSE,RK/DEB,6.2730,10.600,0.620,20.000,0.00000,0.000,0.000,0.000,8.5,0.0,115.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,0.00,,,,DEB,RK,FALSE,16/07/2003,1833,SCHED
401013,100,141,4/11/2002,1145.00,1220.00,380.0,1.051,1.051,1.051,14.900000,-8.42,12,WA,9712A9810,FALSE,RK/DB,2.1800,6.800,0.500,10.300,0.00000,0.000,0.000,0.000,18.9,0.0,132.700,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,0.00,,,,DEB,,FALSE,16/07/2003,1833,SCHED
401013,100,141,9/12/2002,1150.00,1215.00,381.0,1.020,1.020,1.020,7.700000,-22.03,12,WA,9721A9810,FALSE,RK/DB,1.8060,4.300,0.440,5.300,0.00000,0.000,0.000,0.000,19.1,0.0,128.100,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,0.00,,,,DEB,,FALSE,16/07/2003,1833,SCHED
401013,100,141,10/02/2003,1030.00,1045.00,382.0,0.935,0.935,0.935,0.380000,-61.44,1,VO,,FALSE,RK/DB,0.0000,0.000,0.000,0.000,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,0.00,,,,DEB,,FALSE,16/07/2003,1833,SCHED
401013,100,141,31/03/2003,1320.00,1335.00,383.0,1.001,1.001,1.001,5.930000,-16.16,12,WA,9721A9810,FALSE,RK/DB,0.5480,10.800,0.210,15.100,0.00000,0.000,0.000,0.000,20.4,0.0,159.700,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,0.00,,,,DEB,,FALSE,16/07/2003,1833,SCHED
401013,100,141,8/05/2003,950.00,1015.00,384.0,0.992,0.992,0.992,4.500000,-16.92,12,WA,9721A9810,FALSE,RK/DB,0.5100,8.800,0.190,13.300,0.00000,0.000,0.000,0.000,10.7,0.0,150.400,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,0.00,,,,DEB,,FALSE,16/07/2003,1833,SCHED
401013,100,141,2/06/2003,1335.00,1350.00,385.0,1.027,1.027,1.027,10.400000,-6.58,12,WA,9721A9810,FALSE,RK/DB,1.1080,9.400,0.260,12.100,0.00000,0.000,0.000,0.000,10.8,0.0,144.500,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,0.00,,,,DEB,,FALSE,27/06/2004,114,SCHED
401013,100,141,6/08/2003,1400.00,1440.00,386.0,1.128,1.128,1.128,47.100000,1.37,12,WA,9721A9810,FALSE,RK/DB,3.3300,14.100,0.480,24.500,0.00000,0.000,0.000,0.000,9.0,0.0,128.400,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,0.00,,,,DEB,,FALSE,27/06/2004,114,SCHED
401013,100,141,12/09/2003,950.00,1020.00,387.0,1.200,1.200,1.200,123.000000,18.30,12,WA,9721A9810,FALSE,RK/DB,3.6640,33.700,0.480,52.100,0.00000,0.000,0.000,0.000,13.0,0.0,113.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,0.00,,,,DEB,,FALSE,27/06/2004,114,SCHED
401013,100,141,22/10/2003,1100.00,1135.00,388.0,1.190,1.190,1.190,97.800000,4.15,12,WA,9721A9810,FALSE,RK/DB,3.9160,25.000,0.540,38.700,0.00000,0.000,0.000,0.000,16.5,0.0,113.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,0.00,,,,DEB,,FALSE,27/06/2004,114,SCHED
401013,100,141,3/12/2003,845.00,910.00,389.0,1.121,1.121,1.121,43.600000,2.30,12,WA,9721A9810,FALSE,RK/DB,3.7570,11.600,0.560,20.000,0.00000,0.000,0.000,0.000,20.7,0.0,113.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,0.00,,,,DEB,,FALSE,27/06/2004,114,SCHED
401013,100,141,12/02/2004,1450.00,1510.00,390.0,0.995,0.995,0.995,6.410000,7.53,12,WA,9721A9810,FALSE,RK/DB,1.1260,5.700,0.280,7.700,0.00000,0.000,0.000,0.000,28.0,0.0,150.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,0.00,,,,DEB,,FALSE,27/06/2004,114,SCHED
401013,100,141,16/03/2004,1005.00,1025.00,391.0,0.977,0.977,0.977,3.480000,-0.79,12,WA,9721A9810,FALSE,RK/DB,0.7410,4.700,0.240,10.600,0.00000,0.000,0.000,0.000,17.0,0.0,160.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,0.00,,,,DEB,,FALSE,27/06/2004,114,SCHED
401013,100,141,13/05/2004,1115.00,1135.00,392.0,0.997,0.997,0.997,6.560000,3.43,17,WA,9721A9810,FALSE,RK/DB,1.0600,6.200,0.260,8.400,0.00000,0.000,0.000,0.000,9.6,0.0,143.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,0.00,,,,DEB,,FALSE,27/06/2004,114,SCHED
401013,100,141,10/06/2004,1110.00,1145.00,393.0,1.130,1.130,1.130,50.400000,5.89,12,WA,9721A9810,FALSE,RK/DB,3.2700,15.400,0.480,26.000,0.00000,0.000,0.000,0.000,10.9,0.0,126.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,0.00,,,,DEB,,FALSE,27/06/2004,114,SCHED
401013,100,141,21/07/2004,1255.00,1320.00,394.0,1.071,1.071,1.071,22.200000,1.48,12,WA,9721A9810,FALSE,RK/DB,2.3910,9.300,0.400,13.300,0.00000,0.000,0.000,0.000,6.1,0.0,102.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,0.00,,,,DEB,,FALSE,29/08/2004,114,SCHED
401013,100,141,14/09/2004,945.00,1020.00,395.0,1.308,1.303,1.305,274.000000,-0.41,12,WA,9721A9810,FALSE,RK/DB,9.1790,29.900,0.780,52.900,0.00000,0.000,0.000,0.000,10.3,0.0,97.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,0.00,,,,DEB,,FALSE,26/09/2004,114,SCHED
